id,surv.t,surv.e,x11,x12,x13,x14,x15,x21,x22,x31,x32,x33,x34,z1,z2
155,0.166805715,1,0.082860747,-0.588312297,0.851249,-0.009848835,0.96282722,-0.600409526,-0.649600698,0.562986713,0.224355209,0.699269876,-0.401860686,1.002189472,0
156,0.049217873,1,0.123305825,0.263622263,-0.128025723,-0.41459579,1.23577039,0.158042118,1.684558335,0.617465483,-0.026545358,-0.587949329,1.551699135,0.273593348,0
157,0.176078574,1,0.610237547,0.621174496,0.784142418,0.477217319,-0.14033888,0.55429869,0.173742832,0.038065267,-0.278352306,-0.10468047,0.448306171,0.123260559,1
158,3.776809449,1,-1.725935012,-1.585889222,-0.457020982,-1.567164499,-2.132422583,-0.732140989,1.313198507,-0.183245718,0.111310152,0.896630732,-0.515331208,1.02178632,1
159,2.258112119,0,-1.829770032,-2.155458296,-1.421154306,-1.832777786,-2.773829092,-0.866306786,-0.265309651,1.089675396,0.215691898,1.122283879,0.454201087,0.227669249,1
160,9.06914264,1,-0.650106588,-0.156095814,-1.088194508,-0.703570126,-1.026776342,0.032208571,0.157759062,-0.840403857,-1.516694609,0.673377893,0.372633168,-0.381097925,1
161,0.834417153,1,-0.976727681,-2.358042806,-1.291837705,-0.7988759,-1.568158269,1.245191529,0.192854193,1.258692752,0.065202804,0.922656828,1.012940162,-0.50960687,0
162,2.888481747,0,-1.939979396,-1.786093563,-2.286751742,-0.651979133,-2.196480311,-0.734238459,0.480590073,0.189884742,0.264504956,-0.933010102,0.631976832,0.627811978,1
163,0.443447298,1,-0.963520442,-1.121792052,-0.100821681,-0.151635511,0.26996193,0.305466131,-0.51268843,-0.225504796,1.386816972,2.678723622,0.347285552,-0.381026995,0
164,0.0785784,1,1.110317723,1.4355261,0.128023338,0.119787706,0.599314114,0.749019811,0.095546075,0.507461196,0.324876229,-0.603901525,0.372492785,-0.256799247,1
165,0.792234446,1,-0.97831228,-1.096135516,-0.602868903,-0.690855845,-0.668568853,1.256995416,1.396633148,-0.445764089,-1.199128012,0.312126718,0.346729752,-0.794384683,0
166,0.038827261,1,1.216761418,0.785619328,1.77759232,1.830014103,0.967304485,0.687249176,0.018230625,0.106303841,1.025089791,0.013302851,-0.322252272,-0.261474963,1
167,1.452959706,1,-1.099151872,-0.468242431,-0.949719095,-0.392942238,-0.900894584,0.017313898,-0.374323391,-0.306017104,-1.611074619,-0.160865803,-0.960079557,0.122407004,0
168,2.899715311,1,-0.315765992,-0.819423012,0.340896913,-0.451765404,-0.384543861,0.653132433,0.307705296,0.019317231,-1.016392939,-0.978559579,-0.919994045,-0.557955244,1
169,0.651995712,0,-1.214219892,-0.756275991,-1.254848851,-0.731438897,-0.882121166,1.049211725,-0.335397828,-0.021360654,0.082422289,0.171719395,-0.499327197,-0.18742479,1
170,0.078786127,1,1.429545534,2.179281089,0.799425564,1.486614372,2.071851008,0.426041801,-0.550343965,-0.182329368,-0.741813181,-1.197100698,-2.111715187,-0.225126938,1
171,4.766274954,1,0.610857588,-0.364100467,-0.261739365,-0.252564054,-1.174002862,0.493911318,-1.435898408,-0.210537004,0.258334354,0.111596893,-0.61959497,-1.04005577,0
172,0.095980079,1,0.639864327,0.866846493,0.525778546,0.54591805,0.962307694,1.472342191,-0.627920312,1.504410462,1.13469881,2.094002924,1.383433318,-1.00385755,0
173,5.895354846,0,-0.43701171,0.559721523,0.27870617,-0.364335883,0.674777101,-1.355778979,-1.475113975,-0.801097497,-0.908365821,-1.020511336,-0.178674145,-1.784557282,0
174,1.074534818,0,-0.137264358,0.779291183,1.150888187,0.591228287,-0.218021334,-0.809859659,-0.903285839,-0.785871755,-0.139066501,1.013243501,0.216246475,0.84942328,0
175,0.231243974,1,-0.150789451,-0.451067335,0.538775783,0.916147008,-0.143320424,-0.047406703,0.755443501,1.068386399,-0.300163954,-1.365987684,-1.544240073,0.96409317,0
176,0.015969397,1,1.80241121,1.309084312,0.562233456,1.369643093,0.381170937,0.435747439,0.945893284,-1.423974759,-1.163176991,-2.338096183,-0.380524876,0.396758969,1
177,0.235419629,1,0.857530941,0.056840796,0.283295309,-0.054922078,1.51312566,0.035064742,0.096969205,0.524296332,1.003555933,0.955143417,1.54696579,1.581623684,0
178,0.053293653,1,-0.141155112,-0.151597606,0.359834876,-0.792886225,-1.014736303,-0.578986686,0.066487059,1.100403439,-0.493689388,0.182231845,1.090842294,-0.172723517,1
179,0.047986522,1,-0.137015529,0.303867814,0.285894901,0.39533406,-0.206599314,-0.8191703,0.562683111,1.698075408,-0.861420443,0.976604163,0.469209286,-0.286103601,1
180,1.417673033,1,-0.193375414,-0.028351634,1.168304136,1.364702323,1.13035469,-0.123534454,-0.219352446,-1.155800974,-0.964630646,0.375721787,0.003199232,-0.904382733,1
181,0.782703303,1,1.074750792,-0.011059879,0.731423746,0.080781736,-0.205945786,0.243051724,0.381824659,-1.173424989,-1.543193604,0.563659116,-0.039728214,-0.623726123,0
182,0.629139561,0,0.756988466,0.11540669,0.229901029,0.576983591,-0.357288461,0.603129643,-1.81292279,-0.70341697,-0.304112341,0.23801559,0.010173679,0.695753736,0
183,0.543679958,1,-1.018824332,-0.980366311,-0.931427447,-1.300213869,-1.38639816,-0.826328661,1.432773718,0.440684889,-0.492127546,-0.518858566,-0.903576734,0.411094727,1
184,5.380386588,1,0.642989115,0.116167375,-0.380229742,0.156607744,0.785162308,-0.323814213,-0.839296678,-1.310407838,-0.38598102,-0.562039854,-2.033483148,0.255115618,0
185,0.331813176,0,-0.080389358,-0.31440455,-0.726744951,-0.845296468,-1.252975831,-0.085802587,-1.219176016,-0.800775703,-0.167938231,0.787472725,0.843468551,-0.158580486,0
186,1.073022706,1,-0.583099467,-1.03515182,-0.573067158,-0.284404836,-1.063776103,-0.897776872,-1.507763835,1.626095622,1.191857119,1.432210623,0.031639805,-0.373808244,1
187,0.090051424,1,-0.388390571,-0.304954047,-0.914693098,-0.120462821,0.134284035,0.757983455,1.717749296,-0.748347707,-0.294033047,0.636408001,1.265401854,0.038964239,1
188,0.144128448,1,-1.011005207,0.508659369,0.208823843,-0.252337541,0.439892683,-0.368099567,1.042483827,1.326190768,1.732832156,0.934618612,1.36001402,-1.518103147,1
189,0.052096449,1,-0.467998484,-0.876729075,-0.440400137,0.475257601,-0.517749949,0.28788514,0.570867997,1.448540947,0.252298392,1.39818643,1.685518617,1.273040417,0
190,0.031926686,1,0.882636481,0.554754182,0.489380529,1.741083172,1.412013181,1.431955008,-0.456877672,0.311399961,0.951709798,0.638766202,-0.701123895,0.513222721,0
191,0.384907605,1,0.947859735,-0.834688093,-0.007083087,0.413758526,0.60841265,-0.185237771,0.089972893,-0.917402574,-1.211234313,-1.722900429,-0.45780201,-0.053720008,0
192,0.701007482,1,0.200158222,0.176128279,0.624726903,-0.088637316,0.524540955,-0.788705237,-1.994503131,1.574453637,-0.43914403,-0.673134955,-0.519983138,-0.463882193,0
193,0.72351132,1,-0.155704996,-0.265199428,-0.535418143,0.928940226,-0.463935777,-0.287821807,0.037464924,-0.080471168,-0.319129086,-0.151332108,-0.205720874,-1.334665034,1
194,0.017686975,0,-1.918729282,-1.540135075,-1.121907136,-1.771143425,-1.707189389,1.248327586,-0.695397908,0.353497629,0.72269802,-0.681011064,-0.155710881,-1.039137673,1
195,2.21299371,1,0.660253008,-0.190158313,0.518128398,0.967163638,1.448663297,-0.097839936,-0.403107966,0.519584511,0.549018996,-0.496206979,-1.166573412,-0.144914388,1
196,0.610428993,0,0.672710309,0.888486359,0.096757349,-0.312229611,0.250923277,-1.524079161,-1.681665879,0.399751073,0.555461755,-0.076749001,1.12020728,-0.510296133,1
197,0.33920801,1,-0.197715357,-0.459739684,-0.646023561,-0.744774451,-1.848798018,1.04164776,0.601462536,-0.787268613,0.891463602,0.799438249,0.231051438,0.424269124,0
198,0.465306078,1,0.408242347,-0.269422675,0.99449825,0.727330789,0.671919647,-0.901403771,0.43476176,0.489411328,-0.169482969,1.743249578,-0.301531546,-0.347080585,0
199,0.219194223,1,-1.012086841,-1.356336619,-1.030732792,-0.744288986,-0.765554957,-0.004496709,0.772493093,-1.964802605,-0.77916081,0.359594891,-0.882835127,1.560895459,1
200,0.073783156,1,-0.280302684,0.443479189,0.028700162,0.030884271,-0.302853857,0.974661872,1.552003435,-1.094851858,-0.564639281,0.2902735,0.99102237,1.111834718,1
201,0.409919143,1,1.373221748,0.372279215,-0.904705214,0.011505109,-0.380003865,-1.778305112,0.144709435,1.330712244,0.278581342,-0.231249826,0.71009831,0.962143194,1
202,1.236309593,1,-0.991327744,-0.503278578,-1.298501069,-1.253356978,-0.517303301,1.294520205,0.337746807,0.743054748,0.304934441,-0.428481895,0.554860876,-1.287853039,0
203,0.108580797,1,1.17609719,0.033670339,0.766370468,1.511801999,1.101526328,-0.611560864,0.134032918,1.585394688,1.764645621,0.091398773,0.975704544,0.844199568,0
204,0.000255425,1,0.358237516,0.198047629,0.340322383,0.20675313,-0.3197151,2.478592896,0.312969033,-0.287326575,0.916251657,1.099421,0.362500813,0.064980603,0
205,16.48930535,0,-0.09780517,-0.902583766,-0.297412131,-0.395321045,-0.092402905,-1.483536997,-2.039311659,-0.14429837,-0.927745594,0.063944672,-0.122125743,-0.787190045,0
206,0.729578585,1,-0.708452498,-0.913719616,-1.412353187,-0.480712192,-1.012055416,0.599164343,0.356617685,1.067683274,2.046068168,2.388997961,2.65391081,-0.536977874,0
207,0.01450297,1,0.622638626,-0.548744076,0.22821084,0.849542245,-0.241484137,-1.104443711,-1.197101013,1.056841489,0.781496503,-0.227824474,-0.803733979,0.093500787,1
208,0.140543371,1,-0.014165657,-1.721326445,0.058693207,-0.526262982,-0.233492481,0.346526323,0.879720863,-1.309879877,-0.399208351,-0.800776828,-0.334790136,1.045259304,1
209,12.23599157,1,-1.314516443,-0.423209501,-0.177546032,-0.098741849,-1.311966367,-0.199207767,-1.18610624,-0.742345251,-0.88913126,-0.502168863,-0.816490536,0.403961847,1
210,6.679422035,1,-0.126244922,0.766520439,0.924031257,0.490562131,0.780717281,-0.992306664,-1.61731664,-0.263031289,1.118308835,0.647369763,-0.609597972,0.462314066,0
211,5.535619655,1,-1.775387289,-0.809500338,-1.09723793,-0.815987919,-0.426487362,1.096985131,0.384161757,-0.021802027,0.577898298,0.372061292,0.941908865,-0.189939079,0
212,3.325988297,1,-0.415085369,-1.417100374,-0.897236778,-0.82441708,-1.043241586,-0.060166448,1.643336232,0.680477623,-0.002208305,0.185856621,0.941893125,-1.753742235,1
213,0.037838674,1,0.146604269,0.781275337,1.115569637,0.852141548,0.511882123,1.018711049,0.086441777,1.162863393,-0.210763987,-0.986182896,-0.171583651,1.504933363,1
214,3.838861617,0,2.357809308,1.84369319,1.479175166,1.686496157,1.823066398,-2.57872801,-0.703298218,-0.35081417,-0.543483998,0.141370142,1.26557395,0.51204363,0
215,0.048664889,1,1.562004536,0.12689865,0.502143878,0.421813544,0.973117393,0.322863152,1.272906307,0.780053677,-0.251803494,-0.712980702,-0.246881061,-1.782146462,1
216,0.090588152,1,0.682473013,0.769971982,0.325483797,0.728071108,0.294212504,1.483706391,-0.178140345,-0.106592872,0.888137828,0.245391319,-0.667473597,-1.603568935,0
217,0.11037418,1,1.901923514,1.53024486,1.532247174,1.413500066,0.827963909,0.12028463,-0.41472426,0.130680416,1.953459929,1.388193066,1.714015997,1.137909053,0
218,2.620499833,1,-0.468801831,-0.814280983,-1.299281058,-0.19502093,-0.235489415,-1.053549297,0.512320594,-0.89509578,-0.884888976,-0.872000394,0.415419225,1.6543667,1
219,0.077151688,1,0.694412397,-0.864633744,-0.677402472,0.340571764,-0.50632135,-0.378859651,1.038783006,2.187977408,1.679693003,2.576537321,2.482805062,0.592277681,0
220,1.339841904,0,-0.552307595,0.361460128,1.010180693,-0.426778457,-0.734740594,0.585966434,0.008614185,-1.590327694,0.569306568,0.003490019,-0.355378664,-0.867042485,0
221,0.012005744,1,2.355207868,2.689380701,2.674962189,2.157969127,2.022717733,0.165842073,-0.060968546,0.999085208,0.118510617,-1.175631051,0.117786757,1.660018273,1
222,0.210054998,1,2.192898272,1.521438341,1.582217613,1.777446238,1.764736411,-0.494687566,-1.111995675,0.041334233,-0.110984846,-0.164369266,0.51749537,-0.163209246,1
223,13.75218496,0,-0.946675019,-0.511051549,-0.617603641,-1.00604632,0.174263879,-0.451521255,-0.386459289,-0.469170515,0.129900688,-0.75962434,-0.593896767,-0.775323053,0
224,0.280114622,1,1.021536955,1.528686412,1.892646429,1.678782599,2.507252389,0.199731942,-1.186572672,0.462202962,-0.565574611,-0.412999511,-0.642613182,1.265095733,1
225,0.215376375,1,1.146800033,1.15803567,0.248910681,0.677252297,0.979497019,-1.155097336,1.063402948,-1.08251782,-0.057695122,-0.543730658,-0.18083737,1.994436522,1
226,0.031779273,1,0.590396556,-1.444094252,-1.140976294,-1.141161483,-0.419474491,-0.839361079,0.321418501,-0.700087083,0.085330059,-0.276612249,0.233617249,-0.28971037,1
227,0.155184583,1,0.13848759,-0.628653751,-0.399841759,-0.927523656,-0.134506898,0.322081368,1.43762993,1.862983606,0.628039966,-0.834205072,0.737264498,-1.593275403,0
228,2.622017403,1,0.735045891,-1.176349481,0.044474165,-0.370550957,-1.11974533,-0.533288631,0.547035109,-0.983180956,-1.888061928,-0.400897672,0.666189469,-1.483155248,1
229,3.944535609,0,0.905636465,0.722779282,1.14304436,0.501436568,1.411903497,0.020327512,-1.38733686,-0.704872603,0.280386378,0.109065304,1.019565851,-0.544528518,1
230,0.646682548,1,-1.092544105,-0.410344428,-0.479421084,-0.766300802,-0.523579259,0.253952814,1.822567248,-0.262171787,0.672638131,0.233392894,-0.705759407,0.284809994,1
231,0.258430324,1,0.725451925,0.021827965,0.938141066,0.83260216,0.439691379,0.161996365,0.334973953,0.28561923,-0.085371318,1.21715061,0.240905603,-0.481695948,1
232,3.219019872,1,0.261944406,0.504989398,0.069313169,-1.085723385,-0.210226587,0.091816127,0.91937411,-1.807619679,-0.426798198,-0.039964492,-1.044389603,-1.396744314,0
233,0.213548916,1,0.548848021,1.253701257,1.184186852,-0.242619925,0.795130086,-0.744522601,0.635469583,0.659702028,1.109660441,2.174571614,0.470688678,0.695873595,0
234,0.092820302,1,0.857624531,0.755709275,0.425923306,-0.12266591,-0.443280416,-0.477560047,-0.865709454,-0.666012187,-2.116236958,-0.467902739,-0.622073574,0.480368318,1
235,0.046939158,1,-0.941678646,-0.629247317,-0.393095209,-0.470425849,-0.341071266,0.9401766,1.944366645,0.248056816,-0.227516084,-1.192873503,-0.480967966,-2.401797427,1
236,0.064734691,1,0.574179178,1.367124463,1.045569453,0.474545839,0.972743932,0.061534751,0.22405265,0.982110867,1.989260812,1.276642766,0.494556729,-0.236481329,0
237,5.010845554,0,-1.745500511,-2.130637335,-1.629985487,-2.114058499,-1.680785583,1.447914865,1.32022696,0.421889176,1.138986969,0.771892393,1.626656831,-0.436386592,0
238,0.508395439,1,0.577922607,-0.888280479,-0.706217492,-0.068627022,0.170087091,-0.611691694,0.586774024,-0.092320748,0.265151842,0.609670844,-0.079058974,0.756522382,1
239,0.6304809,1,-0.704551737,-0.464889393,-0.183705887,-0.124582749,-1.141673725,0.181801483,0.859710066,-0.13734989,-0.266301525,-1.193643357,-0.755546522,-1.056921276,0
240,2.3555949,1,0.925538304,-0.044595817,1.675068181,0.64584009,0.715734013,-1.113603314,0.769118127,-1.105297824,-0.983774832,-0.417457331,0.059846075,-0.731304081,1
241,2.628040309,1,0.890462662,0.286563494,1.18904496,1.254034697,1.011486528,-1.218323932,0.444716284,-1.352547037,-1.107522163,-2.069081931,-1.765251498,1.955824728,0
242,0.976971197,1,0.794834463,-0.358747543,1.21066204,0.609005575,-0.052511268,-0.69290124,-0.750652406,-0.478838153,0.203990172,-1.023352207,-1.468464937,1.248216623,0
243,0.828726322,1,-0.493911605,-0.230809232,-0.544074352,-0.741353711,0.194563393,0.843297265,1.228267414,0.341853296,1.673754936,2.126372676,1.549204927,-0.288247325,1
244,0.668307385,1,-0.772918294,-1.02803651,-0.319548472,-0.934855023,-0.477847241,-0.121211868,0.75951806,1.076107411,0.694369373,1.177049281,1.215312892,0.8067972,0
245,2.790015168,1,-1.348592905,-0.875934263,-1.450684715,-1.892427741,-1.767183086,1.094091176,1.368469341,0.187849667,0.716600163,0.893992564,0.386621857,-2.030927468,1
246,0.165212799,1,-0.49451323,0.494305746,0.738798896,0.39867495,0.116492504,-0.00732382,-0.753950109,0.606745426,0.521465628,0.52593375,-0.470651106,1.501715701,0
247,2.241880852,0,-0.8074122,-0.056982359,-0.04157296,-0.325880709,0.052431165,-1.108349456,-1.282308301,-1.404981757,-0.859961705,-0.992000915,-1.124331326,-1.457157056,1
248,5.536470558,0,0.952219684,0.005332406,0.870704334,-0.551128327,0.80189012,-0.412736354,-0.996420767,0.512332524,0.152881055,-0.226658902,-0.548784652,-0.95776871,0
249,0.030006896,1,-0.834157394,0.06802487,-0.34824523,-0.407765381,-0.861788155,0.374611168,0.405132308,0.83930161,0.816477434,0.553267657,0.194625048,1.130418977,1
250,0.271598005,1,-1.137908751,-1.172065344,-1.014690371,-0.289034441,-0.577612911,-0.005875901,-0.144674113,0.868180246,1.05082308,-0.482423493,0.552745745,1.101430056,0
251,1.287757363,0,0.765283702,0.341879156,0.671801606,0.121208791,0.393374987,-1.652897647,-1.372326855,0.329928527,0.092406166,-1.008607665,-0.057813865,-1.551116013,0
252,0.372174424,0,-0.433174365,0.202091823,-0.719732735,-0.18874721,0.338726825,-0.06336773,-1.136174333,-0.638372725,-1.308035121,-0.416128082,-0.609766755,-0.023040354,0
253,0.009491125,1,1.896720266,2.091455365,1.826298009,2.086266442,2.533205721,-0.063804257,0.8157001,-1.971002312,-2.456918477,-1.030225662,-0.669708811,1.440953521,1
254,0.063088723,1,1.900985721,1.574531587,1.566447001,2.124106407,0.606847345,-0.321423156,-0.387509798,-1.746774439,-0.223944542,-1.604960183,0.076564558,0.201353826,0
255,1.155214623,1,0.066090286,0.417375177,0.048090107,-0.114851957,0.239692303,-1.0891373,0.954694264,0.461801546,2.855646705,-0.440787417,1.003908937,-0.974110059,1
256,2.246106168,0,-0.460105287,-0.047679911,-0.748093916,-0.674624136,-0.474983174,1.396366307,-0.894029431,-0.715044348,-0.075981402,-0.979172323,-0.579666621,-1.261343643,0
257,3.775597574,1,-0.729457086,0.029107526,-0.58779851,0.268151147,-1.143570314,-1.426966647,0.230779675,-1.55419139,-0.33646796,1.373833699,0.139375536,1.198739194,0
258,0.252480244,0,0.437786992,-0.18098768,-0.383213136,-0.986228677,-0.668588097,-0.382112131,1.015441307,-0.025076957,0.439979288,-1.519718798,-0.161000945,-1.419170689,0
259,2.03417312,1,-0.026386527,-0.159022012,-0.176115177,0.668951019,-1.041897606,-0.90367275,-1.155448409,0.840298591,0.028461601,-1.024806509,0.548588191,0.857636017,0
260,0.198420775,1,0.182873776,0.081627633,-0.079252371,-0.290996478,1.27017922,0.649985879,-0.151447916,0.713489597,-1.443238414,-0.368496052,0.098521857,-2.302914443,1
261,3.482497958,0,-1.010957805,-0.671485684,0.053056451,-1.036715027,0.461180561,-0.097892438,-0.222169029,-0.46264123,-1.545649749,-1.163831157,-1.152489067,0.158277231,0
262,0.936566994,1,0.415521647,-1.331534319,-0.487257764,-0.007595269,-0.174207253,-0.0023347,0.753807099,0.429308762,0.709694829,-0.540700256,0.594386522,-1.006728912,1
263,1.281178091,1,-0.306040321,-0.740459484,-0.37231605,-0.730409204,0.026546863,1.27978181,1.82584617,-1.057705874,-0.541864409,-1.419961409,-1.197891066,0.769552678,0
264,1.290083204,1,-0.563167128,-0.60110739,-0.356892174,-1.026191943,-0.844938677,0.249994108,-0.533755266,-0.399434195,-0.093933362,-1.373605585,-0.300098888,-0.281868126,1
265,0.13583128,1,1.082428386,0.214719469,1.32976904,1.051835357,-0.079650875,0.33867716,1.236605852,-0.550957123,-2.298560174,0.211615516,-1.83351749,-0.523073975,1
266,2.77047189,0,0.513172181,0.799402768,1.013264116,1.117527971,1.521241912,0.512648934,-1.834335134,-0.350294001,0.504492338,1.251592732,-0.262438497,0.727108063,0
267,1.905468786,0,-0.290127346,-0.476331914,-1.231271932,-0.950801877,-0.641792301,-0.160765348,1.406979412,-1.275632406,-2.002063041,-1.536932608,-0.856615257,-1.587471444,1
268,3.349200473,0,0.326799321,0.658343811,0.319014205,0.622986424,-0.478168952,-0.60551626,-1.40227905,-0.886220396,0.138208043,-1.484802431,-1.901174605,0.948723008,0
269,11.56410481,1,-0.527200841,-0.8736337,0.092185643,-0.565634156,-0.768922314,-0.533171071,0.734148947,-0.335341527,0.450658863,-1.029450881,0.444732382,-0.864440871,0
270,0.032195036,1,2.883172965,1.644529331,0.890587772,2.080870907,1.576387268,1.651168576,-0.315439097,-2.100739108,-0.450542486,-1.735155456,-0.741148515,-1.198634306,0
271,1.691016411,1,-0.810785022,0.805522872,-1.160704486,0.046206962,0.852354479,1.499228123,-1.380165554,1.187260226,0.680549235,0.506113782,0.910408615,-0.871805562,1
272,0.36867839,1,0.614499497,-0.225954405,-0.25915657,-0.298345391,0.237097847,0.802988622,-0.556922246,-0.801380801,-0.322347402,-0.740330301,0.246855553,0.657461903,1
273,0.355196525,0,0.200778347,-0.231489549,-0.473994157,-0.9629517,0.818920925,-1.087835247,-0.23539976,-0.884561893,-0.227297824,-0.956300903,-0.620825568,-0.096818765,0
274,0.341836374,1,0.725696186,-0.537276573,-0.069318386,-0.089534992,-0.032670699,0.132955379,-0.912603262,0.506584053,1.693332819,1.196751985,2.248082047,-0.509381979,0
275,1.642903258,0,-0.660293226,-0.630498461,-1.033230926,0.06485663,-0.159685628,0.939710364,1.496111637,-1.434063358,-3.369873516,-2.281911647,-1.720426132,-1.892358322,1
276,2.020791471,0,-0.056919905,0.203077497,0.677153284,0.673137629,-0.369863908,-0.860377779,-0.218172035,-0.16961245,-0.406154626,-0.658398886,0.19830616,-0.148013877,1
277,0.158479264,1,0.390458814,1.004656768,0.378155318,0.648675151,1.796563616,0.359169134,1.124390052,0.479154495,1.244610481,0.535198623,0.563629826,0.469386843,1
278,0.823523634,1,0.914622371,0.879798855,0.555927743,1.90262019,1.417006059,-1.158422561,0.68945717,-0.679366062,0.854501351,-0.056900495,0.504028086,0.984930676,0
279,0.045470388,1,0.707610556,0.301126063,1.043790705,0.682032369,1.298683328,1.303895742,0.058401537,0.430094633,0.364917686,0.396607609,-0.31844682,-0.959435927,1
280,4.576898594,1,-1.200627144,-0.643642041,-0.338971642,-0.159271463,-0.406847344,0.369753784,1.660435046,-0.996647396,0.038296836,-0.819722979,-0.744565018,-0.10177828,0
281,0.724808638,1,0.339921947,-0.957336099,-0.141785191,0.26213231,-0.33044645,1.413473594,-0.754665723,0.76398678,-0.140352457,0.60559133,-0.392073818,-1.006990158,1
282,1.515365736,0,-2.466913585,-1.554199452,-2.791788967,-1.305327313,-1.231205815,1.855697653,1.142260482,2.236432022,0.872831041,0.642750155,1.570000322,1.161512092,0
283,0.14215743,1,0.324825558,1.514296513,0.848926522,0.309516214,-0.379297472,0.337730049,0.723509949,-1.046733075,-0.244094802,1.013828242,-0.315469152,-1.760214551,1
284,0.3976145,1,1.034844234,1.540847973,1.000971692,0.527891726,1.694314726,0.306083802,-1.10853638,-0.499348618,-1.514347586,-1.226569207,-0.69038062,0.450054693,1
285,0.089563769,1,-0.23966242,0.352109652,0.660548415,0.762467189,0.311634102,-0.735770904,0.026973683,0.362341293,0.426082845,1.733468065,0.117670596,-0.81917637,0
286,4.955797559,0,-0.378484761,0.175206789,-0.003389969,-0.687452255,0.716865779,-0.615052189,-1.006462741,-0.745946856,-2.325737995,-1.137292725,-0.447286036,-1.036643807,1
287,0.012414981,1,0.675392151,0.245521045,1.873710609,0.515517096,-0.042453699,0.642595031,-0.094856378,-0.486788584,0.132853159,-0.512994175,-2.197645989,0.085943874,1
288,0.323506753,0,0.226133519,0.892978155,0.050779987,0.537747256,1.091436993,-1.106748762,0.033876278,-0.916872653,-1.460251607,-0.287893556,-0.452219734,1.223051227,1
289,0.160203463,1,1.098610635,0.105200127,1.160452231,0.64774329,1.181785918,0.25486073,-1.425095107,0.585598676,-1.526723595,-0.371223968,1.040055434,-1.073221526,1
290,0.195890319,0,-1.277729743,-0.747002609,-0.216968124,-0.706469072,-1.269060774,0.437214981,-0.37609354,-0.396648083,0.435230555,-0.100209391,-0.060568942,2.135309399,0
291,0.162090496,1,-1.462306394,0.347742098,0.40451082,0.246076838,0.442930038,0.841827123,0.152818008,0.693535117,-0.36100292,-0.161066297,-0.025988723,2.188050303,0
292,0.047771784,1,1.609217023,-0.694666552,-0.043053098,-0.247178961,-0.005211772,0.003454075,1.316952999,0.296898878,1.468986488,0.438036397,0.604567834,-0.052530246,0
293,1.242203133,1,0.169192983,-0.357197885,-0.020081,0.134119878,0.886389941,-0.028289413,1.006182514,-0.955782364,-1.18757938,-0.624077049,-0.560811624,-0.621093447,0
294,0.005898179,1,0.782735841,1.360939968,0.560475847,0.301647054,0.481885543,-0.151794745,0.808068664,0.833752159,0.388715703,0.066937197,-1.005473864,0.975494505,1
295,0.056623318,1,-0.923727362,-1.035456061,-1.255649431,-1.51985456,-1.055495435,0.02560063,-0.214508478,0.588684561,1.198610407,1.382002026,1.321821943,-0.668797343,0
296,0.012539298,1,0.852919351,1.058744506,0.808575532,1.544647374,1.271885807,-0.038388325,0.823255417,0.114617613,-0.337711585,0.465848299,1.09846303,0.405173433,1
297,1.303323647,1,-0.797579034,-2.642089342,-0.631850392,-0.529159198,-1.144578419,0.843535146,0.712098579,0.192278327,-0.975820362,-0.524370919,-0.280027731,0.237298289,1
298,0.878682321,1,-1.506671495,0.156528824,-0.830924036,-0.680797882,-0.661685522,0.431616974,0.503488244,1.069353885,0.690205232,1.993694915,0.121623058,-0.307512745,1
299,0.004688983,1,0.810290233,0.780483984,1.407944631,0.86010306,1.275526409,1.961497556,0.749065215,-0.361598443,-0.856992853,-0.787845797,0.204706536,0.630042919,0
300,3.87327404089379e-06,1,2.547417132,0.733185994,1.742104152,1.777821797,1.117764932,1.625633835,1.292786489,2.053805202,1.601805446,1.13104277,1.881969778,0.642155217,0
301,3.117680871,0,-0.76817617,-1.211728368,-1.648113366,-1.081993288,-0.668716828,1.057191221,-1.156175677,0.091514744,-0.8181053,-0.125735992,-0.811387511,0.190802303,1
302,2.274260967,0,0.022203358,-0.145817895,-0.070031043,-0.474091927,-0.477908766,-0.360886841,-0.596607238,-1.973514877,-0.445364511,-0.815851139,-0.738767236,0.068204496,1
303,5.340682194,0,0.889236947,0.175010994,0.695165144,0.386025875,0.727360353,-0.790329543,-0.168849966,-1.899786129,1.589715761,1.014970411,-0.496471317,-1.98629891,0
304,0.154869785,1,-0.621414944,-0.198761308,-0.59372392,0.013555321,-0.377293857,0.648888842,0.734796474,0.673482663,0.493313012,0.976453091,0.142480618,3.122440893,0
305,5.51321758,1,-1.201066643,-0.521729238,-0.698081845,-0.157504208,-0.358223539,-1.061403127,-0.475387608,-0.104434342,0.007845576,-0.563503945,-0.392760736,0.858094808,0
306,0.965857908,1,-0.256958399,-1.145836604,-0.736119847,-0.127982706,0.694036012,1.170915029,1.115599489,1.104465033,-0.417568519,-0.979240106,1.179691106,-0.244194725,1
307,0.172943109,1,1.074497902,0.758020563,1.561225713,1.239011699,1.045368421,0.004410353,0.088199984,0.27155607,1.001297707,-0.258163853,0.012465084,1.110249438,0
308,1.092907792,1,-0.724310559,-0.468026816,-0.451509904,-0.501806558,-0.600473701,-1.167983265,-0.859578314,-0.144727259,-0.758930564,-0.328808357,-0.468250041,-0.022989132,0
