id,y,x11,x12,x13,x14,x15,x21,x22,x31,x32,x33,x34,z1,z2
158,0.742195908,0.510073881,0.056742972,-0.233033456,-0.184916549,-0.027092086,-1.582126267,0.456242797,-1.515744142,-1.280797188,-0.660550853,-1.643374651,0.570967345,0
159,0.266167936,0.088139582,-0.725449734,-0.883916466,0.540644252,0.078773383,-0.564665354,-0.971661871,0.991483418,1.530499438,0.484659125,0.81784372,0.415390174,0
160,0.692889498,0.455968564,0.33567162,0.862753979,0.942638152,1.019257392,-0.920583306,-0.476806579,0.665877047,0.644823663,0.412796316,0.658454903,-2.306928918,0
161,0.643239734,-0.62323813,-1.044116349,-0.88416738,-0.260196049,-0.689877267,-0.633737069,0.426354158,0.9593354,0.060213257,1.038575028,1.920745808,0.026614365,1
162,4.024552042,0.316832521,0.757655475,1.289977057,1.113691972,1.372944133,-0.413586671,0.759673265,2.072472779,1.504144272,1.858218768,-0.009460951,-1.703506065,0
163,2.862094826,-0.425206528,-0.810588961,-0.963688246,-1.025284775,-0.792103052,-0.685733396,-1.8588415,3.293272777,0.30163612,2.470630797,1.945560045,-0.056498392,1
164,2.182827214,1.264201159,1.871086903,1.853355779,2.041224852,2.086535587,-0.270357453,0.005483844,0.064680476,1.149285397,1.547687562,1.465597672,-0.911880593,1
165,1.396428097,-0.779953861,-0.707177014,0.672266862,0.048948352,-0.211340531,0.079622158,1.08801171,1.496572648,0.888636228,-0.287868945,0.146545679,-0.173099242,1
166,-1.579588223,-1.053050672,-0.296063299,-1.244594671,-0.890250077,-0.717133633,0.257290955,0.548636075,-1.083538359,0.105428649,0.125234025,-0.019240462,-0.832584261,0
167,2.763958529,-0.099533956,0.492771619,0.201111936,0.253788718,-0.199387291,0.965109919,-0.071989976,0.511251067,1.700966738,0.44543632,0.545497486,-0.210410642,1
168,3.415863248,2.03004953,1.855066727,1.61250103,1.908472979,1.763669389,-0.907258077,-0.250223591,0.733244431,-1.394717905,0.217233028,0.477110317,-0.185584252,1
169,-0.685813024,-1.827371392,-0.409565239,-0.856014326,-0.451038097,-1.223598936,0.735599096,1.225010162,0.476643006,0.787849794,-0.104112405,0.934514188,1.512383409,1
170,-3.357234678,-1.074654277,-1.574638367,-1.86983317,-1.249715293,-1.558457148,-2.014027202,-0.178320492,-1.53153836,-1.724582748,-0.83313563,0.26411482,-0.526680352,1
171,1.421905372,-0.335696708,-0.331392535,0.178285842,1.09797147,0.810941187,0.788101803,1.214435608,-1.452165312,-1.464583051,-0.984741916,-0.996600104,-0.211269642,0
172,1.653881737,0.070341927,0.423795282,0.546851206,-0.009837818,0.409526397,0.552224171,0.112614532,-0.658979958,-0.620960782,-0.7017031,0.315200869,-0.371038933,0
173,5.198003092,1.216327278,1.04572366,1.2525029,-0.088778208,1.521133555,0.594287411,0.849877749,0.154973212,0.782574917,1.003598911,0.362069427,-0.727987697,1
174,-1.288195125,-1.874906409,-0.590591866,-0.687164727,-0.353354677,-0.680844383,0.54927431,0.44387778,-0.225152119,-0.351273987,0.180783608,-0.420760718,0.647659839,0
175,-1.005817856,-0.498585148,-1.289031999,-0.434668835,-0.281482651,-0.478855989,-0.561927625,-1.565795032,-0.061019748,0.76284275,-0.893808267,-0.356287078,-0.181665066,1
176,7.572176471,2.096920283,1.885260301,1.519942188,1.619845988,1.173004807,-0.486015058,0.994040256,0.958502088,1.349909656,0.94748933,1.248016151,2.715934807,1
177,7.771945709,1.473651239,1.021996622,0.922177388,1.347871048,1.656389352,0.698217882,1.685954312,0.489707869,0.024829823,-1.09602155,-0.830673107,0.137832905,1
178,0.575136607,-0.005042283,-0.376933597,0.035749556,-0.72669511,0.179562981,0.222857588,0.051192319,-0.536127325,1.294804754,0.085450031,-0.511554493,-0.02023565,1
179,1.101991875,0.320587298,-0.676782183,1.035705921,0.296434423,-0.011973447,-1.636175288,-1.333037032,1.071883527,1.186722684,0.527311455,0.800075409,0.278780811,0
180,-1.225455777,-1.084085359,-0.485192741,-0.382392798,0.01987224,0.129779098,0.532986912,0.431293759,-0.672391573,0.045687772,0.26863134,0.114676816,-0.965772442,1
181,2.701144292,1.561062714,1.278506822,0.217625273,0.337446663,1.811019582,1.719161047,-0.339359064,-0.755254184,-1.32533918,-0.883192569,-1.371926098,-1.908946052,1
182,-0.507757973,0.581832432,0.508373409,0.158077741,0.204530658,0.981123605,-0.379547192,-0.005488791,-0.965285242,-1.405954995,0.062426001,-0.724002372,-1.440453613,1
183,-1.283060802,1.517414514,1.248953201,2.560976463,1.543058963,1.682517719,-0.075744143,-2.823126694,0.471239938,0.330162753,1.182989818,0.063448866,-1.239826741,0
184,-2.321086063,-0.54195523,-1.347147833,-0.858277035,-0.776343728,-0.547088767,0.546249488,0.390027996,-0.674643745,1.026301392,-0.801968248,0.01820233,0.436138193,1
185,6.661727452,1.556648432,0.761059785,2.184332367,0.995860248,1.302881668,0.907286809,1.0952684,-0.713562542,-0.880316991,-0.250203044,0.371623615,0.079360165,1
186,0.536370219,0.385307323,-0.125537194,0.480390742,-0.057806032,0.427923622,-0.631502392,0.746180987,-0.447691694,0.949205631,0.503028332,-0.52868943,-0.029157386,1
187,5.593211128,0.79925594,-0.312410532,0.615218411,0.4959217,1.408641329,0.015121812,1.706589369,-0.298455153,-1.312089272,-1.309650622,0.41471009,0.05879147,0
188,-0.197605172,0.022428114,-0.244238218,-0.587974187,-1.375805305,0.225801807,-1.331614102,-0.105744799,0.706863294,0.766303023,0.86394071,1.095839681,-0.192625883,1
189,1.803819578,-0.556851442,1.014997291,1.191740685,-0.07010356,0.013748083,-0.415832424,-1.447617788,0.069854304,-0.573961546,-0.456472112,1.96905371,-0.116385977,1
190,-1.841135137,-1.063417623,-0.801758312,-0.914365406,-0.477767899,-0.31187137,-2.454015281,-0.369907956,-0.645588844,-0.917649995,-0.941495547,-1.161255495,-0.267150451,1
191,-1.082329838,-1.901304008,-1.933343747,-1.854614471,-1.079430967,-1.397204684,-0.126094883,0.149403354,-0.00250627,-0.268816751,1.285830391,0.282274773,-2.005727328,1
192,2.942827718,0.151042144,0.65791761,0.119299041,0.320036908,0.756924377,0.218827663,0.457961533,1.047602269,0.953652609,0.988707581,1.35680343,-2.334276012,0
193,-1.267335503,-0.834913161,-0.453169329,0.089876494,0.151370426,0.050527262,0.606058719,-0.067761738,-2.156353736,-0.937037532,-0.421601972,-0.517333545,0.625569264,1
194,-1.830171536,-2.233975099,-0.644570065,-1.561487732,-1.980985813,-2.173197051,-0.622428019,-1.771057713,-0.452088865,0.632290835,-0.74749961,-1.018268681,-0.20887397,1
195,4.160406134,0.663670255,1.724878046,0.975547468,0.797574918,1.028976857,0.124728514,0.28617297,-1.186092517,0.259570571,-0.618372863,0.121506217,0.179344829,0
196,2.010787293,-0.27062869,0.448607804,-1.251179981,-0.445466099,-0.151206542,0.722361292,0.27409784,-0.400416422,-0.980924683,-0.814522033,-0.799877994,1.992448634,1
197,-1.844339113,-0.692717056,-0.888158479,-0.817156031,-0.932865591,-0.566374513,1.466275074,-0.966404813,-0.521162943,0.358434739,0.016769232,0.603790184,0.551975031,0
198,1.760217248,-1.262410326,-2.125356882,-1.861047312,-1.461500597,-1.835854953,0.917729603,-1.213762489,1.492427776,1.273565176,-0.03758946,0.606384597,0.144658214,1
199,2.266958721,1.46763965,1.127758232,1.022380072,0.603375039,0.944047593,-0.260035883,-0.631932379,-1.3732155,-0.13336915,0.462950007,-0.508801459,1.664502652,1
200,6.570837517,1.591711492,0.881720465,0.636706428,0.452074371,1.590492292,0.113855264,2.635266231,-0.493588304,-1.124990072,-1.122151471,-0.248378386,0.977811159,1
201,2.303662268,1.707060491,1.546789558,1.390653692,1.524061682,1.698588154,-0.214754698,-1.499301592,0.715358907,0.760796849,1.250573754,1.490557546,-1.138003943,1
202,1.433268419,-1.201462055,-1.388024653,-0.871405124,-1.119445416,-1.539119316,0.892362548,1.620002187,0.0164925,0.497750693,0.314599735,0.178028241,0.006703452,1
203,-2.868665347,-0.969331647,-0.678753061,-0.918882225,-0.989555913,-1.096367753,-0.63869173,0.321369414,0.339089364,0.830049237,-0.585953313,0.602834959,-0.891071456,0
204,3.114765157,0.328614449,0.564197671,0.167641224,-0.596688379,-0.057530652,0.466879528,0.884293042,1.420041485,0.877789485,0.734014139,0.302580899,-0.317470572,0
205,5.443985121,1.54609473,0.941189303,1.186049523,1.929841276,1.446083618,0.994679591,0.430444221,0.70423901,0.454769153,0.41747165,0.536104928,-1.384506862,0
206,-0.292618316,0.355585636,-0.541727597,-0.093845206,0.222742421,-1.179337463,-0.238760356,0.882367129,-2.105647904,-0.992043445,-1.333181447,0.642544124,0.832041345,1
207,-4.540780366,1.546652038,-0.002687452,1.006736607,0.92913416,1.13111572,-2.149231363,-0.682458774,-0.713047999,0.683841682,-0.260063392,0.572862095,-1.459966141,1
208,5.90781351,0.433729819,0.266092345,0.361566027,0.678484882,0.974380924,1.657520635,0.240909568,1.236909944,0.051956309,1.371608643,1.138795648,-0.755151232,0
209,6.292010306,1.006485662,-0.020435775,0.719417283,0.942053387,1.20133419,0.341755681,0.378537187,1.422486422,0.875864988,0.78186611,1.838125593,0.158618912,1
210,2.101390878,0.003117848,0.12355616,-0.316517953,0.647990145,0.134284303,0.961543003,0.142131357,1.544728579,0.415456975,0.308303303,-0.627761622,0.737669148,0
211,1.082416384,-0.948616392,-0.731911847,-1.026353464,-0.982066955,-0.891042708,-0.556959447,-1.914313208,1.980488798,2.479754608,1.77727941,0.776765825,0.241824416,0
212,3.09970972,-0.682590153,-0.861574508,-0.126647092,-1.530242762,-0.87635367,0.672652557,2.122613146,1.691811153,0.038646365,0.147076959,1.439545478,-0.386059842,0
213,6.754935793,0.895967912,0.454073711,0.464905234,0.121952691,0.620478481,2.108954543,0.014595817,0.454359176,-0.033003106,0.809613673,0.788968283,0.545214295,1
214,1.303335734,1.591354528,1.680058055,1.249624643,1.287140411,1.750158613,-1.854323533,-0.183884681,1.958097977,0.747296811,1.499505093,0.782423114,-1.210944022,1
215,-2.10036103,-0.325347122,0.276085902,-1.255124758,0.729942925,-0.308899435,-1.319658824,-3.1427254,0.093976826,-1.548965994,-0.264672956,-0.57201289,0.731439924,0
216,2.420117497,0.377322253,0.361562371,1.454741746,2.307933521,0.349068277,-0.056548194,-0.806925896,1.597086002,2.52356961,1.954115408,1.715313859,1.744900963,1
217,0.50352223,-0.460911916,-0.917818942,-0.471999606,-1.700531473,-0.113375493,1.720340509,0.870235036,-0.822652387,-0.122101736,0.87135391,-0.143105223,0.105139551,1
218,2.146386831,-1.110802439,-0.684225262,-1.14339247,-1.10203067,-1.064371401,1.289119325,-0.498862073,1.602276261,0.41785282,0.265732829,-1.147305755,0.432342587,1
219,0.867949213,-1.000173279,-0.128945322,-0.170418198,-1.094382684,-1.375932044,2.075429488,-0.495945494,0.110628358,1.93137049,2.735680856,0.684368424,0.045493762,0
220,3.379990946,0.173862935,0.079432645,1.738158915,0.081756463,0.179338827,3.51365506,-0.10950266,-1.057318357,-0.082066348,-1.10079012,-0.178513206,0.926388734,0
221,2.31479425,0.133633561,0.754368553,-0.872009661,-0.449470331,0.209759258,-0.77582759,-0.029918437,0.681915706,-0.440650898,-1.561487392,0.70967645,0.325593055,1
222,-2.303191166,1.451583663,-0.072438148,1.061694822,1.235717,2.395026121,-0.8850554,-1.545392384,-0.604565932,-1.073276206,0.486604762,-0.870613023,-1.164553747,0
223,-0.681984244,-0.085540279,0.068502099,-0.269538471,-0.56684022,-0.622394028,-0.297699281,0.149070617,0.016449506,0.618647978,0.606943736,0.462255462,1.052786637,1
224,1.885213415,0.695953906,0.214218652,-0.524363297,0.560474308,0.317830254,-0.898660663,-0.985416773,0.626895118,-0.506177998,-0.854491509,0.634696721,0.453012301,1
225,-0.032745211,0.079960113,-0.490419141,-0.199598191,0.135854279,0.900818034,0.118456202,0.623719915,-0.429499598,1.285481144,0.279886395,0.491582135,1.425587837,0
226,0.219960073,-0.136543161,-0.789920049,-0.278436777,-0.083188906,-0.510699369,1.026850192,1.218074461,-1.604538627,-0.160391556,-0.587861075,-0.077575787,0.419310993,0
227,-4.214873133,0.108613037,-1.408370994,-1.222323111,0.030593269,-0.809354943,-0.458213467,0.525896626,-2.15808739,-1.140275649,-2.63142458,-0.480861476,-0.133283624,0
228,-2.430902008,-0.946774332,-0.09860875,-0.181807636,-0.4034333,-0.477370111,-0.200304166,-0.03162411,-1.621037341,-0.495917502,1.392674404,-1.204785324,-1.191735412,1
229,2.61531326,0.456243143,0.722457858,1.566299856,-0.476856396,0.514164522,0.559074348,0.062945885,-1.041735462,-2.030517078,-1.484851458,-1.187803405,-0.419719236,1
230,-0.74727041,-0.703563979,0.200784529,-0.347850774,-0.601057038,-1.049873743,1.8998064,0.909002091,-1.927956188,-0.602912843,-1.317210392,-0.012465772,-1.386500269,0
231,0.824737171,-1.046797435,-0.896215046,-1.148122059,-1.294787972,-1.093046731,0.079751906,-1.279216493,-0.190946243,-0.477514164,-0.057782337,-1.221683121,2.789441941,1
232,2.452297225,-0.433913445,-1.32695097,-0.662851335,-1.230761154,-1.270902895,0.098648298,0.589331972,0.799195905,1.834693055,0.897942913,-0.067798843,0.868634735,1
233,1.239604068,-1.113428053,-0.900043249,-0.160746378,0.098197784,-0.102050228,0.630794807,0.151326776,0.431607274,-0.374687281,0.504482445,0.818826846,-0.029338452,1
234,2.491944771,0.822277331,0.470108446,1.85660289,0.206027155,2.076138671,-0.041219021,0.17074262,0.198452933,-0.369623589,0.089891191,0.035053741,-1.116161414,1
235,-2.742871499,-0.609998549,-0.354986448,-0.398451283,-0.502571833,0.768194714,0.22851042,-0.173903901,-0.223191696,0.014193847,-1.005641186,-0.963895267,-2.15231982,1
236,2.830690104,1.139155156,2.25444757,2.296135544,1.878978406,1.851775983,0.826283792,-0.617990534,-0.195621895,0.721770775,0.188705205,0.013332037,-0.928804577,0
237,2.111091918,1.190161876,0.931672602,1.493877431,0.655967949,0.654168153,-1.349843196,-0.306201762,0.401933289,0.837530679,0.049929123,-0.449867888,0.829713417,0
238,3.835777824,0.21262598,0.085944926,-0.687388019,0.458100024,0.626682324,1.443848244,0.122404564,2.685418073,1.375892863,1.29841977,0.404345547,-0.486222085,0
239,3.391215139,1.314479092,0.447091078,1.119653376,0.78425185,0.28918858,0.810438217,-0.931160486,-0.031914278,-0.208639691,0.167456891,-0.188006639,0.691199052,1
240,0.786813565,-0.321922399,-0.674482427,0.081212031,-0.30360879,-0.28318251,-1.046271634,0.465150077,0.562810234,-0.006605063,0.816492149,-0.081415163,-1.623703877,1
241,-0.308633251,1.087867981,1.171241811,1.4588929,0.118862848,0.452616333,-1.121461085,-0.858407168,-0.900234581,1.00394476,-1.103837387,-0.110142735,-0.190645988,1
242,-1.184438815,1.915359197,0.613142824,1.402668033,0.812636777,0.296949796,-1.585101249,-0.717904946,0.443726287,1.526077414,0.064994503,2.015250386,-1.465595072,0
243,0.514117287,-0.526377714,-0.215150816,-0.541133471,-0.360548072,-0.162211252,-0.61337837,1.260413726,0.573066768,-0.145248635,-0.134967636,0.03374228,0.033421276,1
244,7.636265559,1.504347767,2.033789914,2.12648626,1.914820756,2.492389668,0.505693209,1.435317424,0.960688197,0.717798854,0.663019295,1.013646088,-0.098644753,1
245,-0.513609479,-1.945385743,-0.566129721,-1.793492133,-0.785458439,-1.444614357,1.073935459,-0.911319294,1.092524996,0.272964824,1.017610885,0.576751548,0.357360043,1
246,-3.019720229,0.783205625,1.06826576,1.217302608,1.013356237,1.538507078,-1.258744645,-0.567307538,-1.220575775,-0.673169516,-0.575514911,0.290819792,-1.846434004,1
247,4.230239955,0.634129549,1.599821054,1.03967036,0.110551344,-0.22677793,0.443255109,0.781415107,-0.853497846,-1.564278734,-0.623739875,0.581446899,-0.032071013,1
248,-1.427660942,-0.398412969,-0.228429425,-0.226992859,-0.532052003,-1.525364668,-1.555851203,-1.115815143,0.791870062,0.600457036,0.406752428,0.473549798,1.610030164,0
249,-3.943186669,1.533047689,0.101786593,0.19228853,0.441007527,1.072517967,-0.751601387,-2.953190016,-1.644193841,-1.238837788,-1.22123074,-0.986184995,-0.003887412,0
250,0.108922573,-0.552534838,-1.930798107,-1.120406147,-0.33412104,-1.120310695,1.754941295,-1.662247498,0.556201671,-0.290891136,0.444599743,0.970206269,0.032231683,0
251,0.76438879,-0.637148749,0.243436784,-0.351488269,0.306612693,-0.991585824,0.092044959,-0.820855873,0.226851138,-2.141696734,-2.314996157,-0.742886453,1.722803544,1
252,-1.804398935,0.052052896,-0.867944915,-0.261046471,0.919264088,-0.251933904,0.359665709,-0.501977334,-0.526456869,-1.452077068,-2.132488391,-2.00124789,-1.615703333,0
253,2.487287928,0.074364619,0.37358441,-0.432737221,0.145151766,-0.081388924,-0.31401682,0.503981579,0.039638284,-0.348195196,0.035405088,0.488725181,0.579948442,1
254,2.821598812,0.50397743,0.402920185,0.448668922,-0.490425885,-0.27414276,-0.287112756,-0.133840212,1.655907286,0.1449174,-0.376065512,-0.849026949,0.841064751,1
255,2.388983227,-0.970928739,0.300696312,0.004110507,-0.342605913,0.209064238,0.153868693,-1.179642946,1.789716209,1.352752607,1.863698061,1.685948592,1.663776094,1
256,7.882737539,0.959930359,0.790768686,1.783040128,1.663648439,0.848492711,1.027672133,1.912361616,0.162332552,-0.423337841,0.094497738,-0.54087328,2.268423152,0
257,-4.224476038,-0.900812075,0.290863262,-1.279773382,-0.743549228,-0.025371555,-1.032855868,-2.630393151,-2.650131829,-1.684607029,-0.4561314,-1.579370401,-1.457032355,1
258,2.068143441,0.104193289,-0.283083101,-0.308630525,-0.441341829,-0.27260266,-1.426185511,-1.031357469,1.86438052,-0.643625368,0.187783902,0.423254456,-0.180420118,0
259,1.294278652,-0.210525224,0.22152554,-0.129729271,0.495781274,0.791242792,-0.45453068,-0.110626518,-0.29001907,0.39279777,0.726735408,-1.421169967,-0.13596563,0
260,3.731894913,0.568581933,1.283777747,0.819767675,1.113927255,1.1056236,0.815314957,-0.584658618,0.924940245,1.645633854,0.10937534,-0.989795197,0.116626828,0
261,0.316690115,-0.637043032,0.01807204,-0.582922555,-1.033621638,-0.187358997,0.385560258,-1.0196818,-1.749976259,-1.637225888,-1.026035194,-0.981598609,0.880633269,1
262,-1.636769661,0.798038216,0.534664806,0.783919579,0.360271932,-0.06785712,-1.081951148,0.10531135,-1.81872084,-0.964610188,-1.301918496,-1.628454525,0.228180719,0
263,2.282134442,-0.987176437,-0.936620364,-0.596361269,-0.843957424,-1.537786039,0.354932716,-1.597989136,0.707088143,-0.725585841,0.101488424,-1.197122083,0.261699343,0
264,7.459371508,2.254464063,2.385762272,3.113472949,2.630314092,2.703019353,2.024098489,-0.714116131,0.775103142,0.672393498,1.199299925,0.954258214,-0.904653743,0
265,2.539440888,0.979207368,-0.350586759,-0.777376083,0.02811433,-0.332339854,-0.396150786,-0.011046872,0.792624126,0.306943366,0.0177422,0.215572782,-0.900846654,0
266,-2.719163845,-0.971392277,-0.728333661,-0.475037153,-0.974865145,-0.879441121,-0.726743604,-0.297829822,-2.976338836,-0.812812031,-1.394350711,-0.803673461,0.122152995,1
267,1.284993233,-0.825853444,-1.075509803,-0.29836985,-2.031343006,-1.362937706,0.482816319,1.146313863,0.112854911,0.026057345,-0.27451755,0.188900856,-0.123263703,0
268,1.375615184,-0.685273984,-0.273266807,1.331272736,-0.076179331,-0.241434897,0.361702702,0.156224486,1.068778648,1.806388957,1.635758464,1.155079604,0.223235244,0
269,1.949313943,2.460556725,0.895192581,1.37806644,1.311781436,1.216091251,-0.241478999,-0.047843893,-1.210842693,-0.389882252,-1.697114728,-1.034816724,-1.162803485,1
270,3.664333994,0.623368746,-0.336704382,0.234652434,-0.388610938,-0.355723056,-0.485854738,1.2769276,0.20998414,0.33976696,0.181814144,-0.063998464,1.114336101,0
271,-2.153706915,-0.78348278,-0.311898595,-1.6401163,-0.587938396,-0.627836903,0.866023492,-1.058646128,-1.175395843,-1.059676691,-1.521512364,-0.021979915,-0.42368853,0
272,-1.754573759,-1.452154987,-2.623380916,-2.012157372,-3.022208095,-1.385010955,0.527445998,1.415076778,0.006518838,-0.231873645,-0.32121666,-0.619218758,-0.019664913,0
273,-1.875238684,1.170732361,0.966354906,0.453436422,0.42171369,-0.371508795,-1.346248198,-0.838914721,-2.153592624,-1.48379626,-0.124149946,-0.383072267,0.395789647,1
274,0.793934345,1.366773015,0.499698594,1.907471337,0.967578018,0.810253719,-0.863943747,-1.101629635,-0.112889491,-1.825975831,-0.511411244,-0.085415766,-0.914520548,0
275,3.398515081,0.395074609,1.14721257,0.901594267,0.803205806,0.605597772,1.319495513,0.3271549,-0.659453958,-0.537064208,-0.213182375,-0.203754036,-1.878164972,1
276,4.783038969,2.968309913,2.360727805,2.308911614,1.523629007,1.736088761,-1.235670427,0.072276923,0.526120035,0.834861818,0.891139835,0.38160275,-1.714160963,1
277,-1.252071203,0.064235523,0.561817154,0.565822846,-0.101730701,0.025119509,-2.21410332,-0.137241977,0.005938527,-0.766553503,-2.221012617,-0.360796246,-0.543626195,0
278,-1.469299652,-0.623841902,-1.415014073,-0.468086332,-0.722805459,-0.954741777,0.822926452,0.062037455,-0.923529096,-1.295050134,-0.383834932,0.337711823,0.999195828,0
279,0.053159363,1.073132318,1.805528756,2.043235021,2.79022556,1.026727632,-0.430452397,-1.802078003,1.281193611,-1.128940506,0.690593139,0.48486444,-0.634895524,1
280,-0.36006224,-0.980322899,-0.996536752,-1.147016409,-0.392551428,-1.138919388,0.536012466,-0.672738303,0.59795317,0.304747819,0.448722553,0.524906604,-0.037987173,1
281,3.743768873,0.611279868,1.56809909,0.756614931,0.870043438,0.562489894,0.012792676,-0.037195731,-0.744527306,-1.203088587,0.404153923,-0.118828203,1.814084211,0
282,-1.727322911,0.375012527,0.267061787,-0.447149232,-0.536471143,-0.389495978,-0.957087757,-0.581162988,-1.370679788,-1.095224604,-0.548178444,-1.56686039,-0.878390302,0
283,0.897123596,-1.557302743,-1.555925029,-1.71309169,-2.019040565,-1.818337697,-1.16299418,0.39789665,-0.961120177,-0.499722597,-0.485591537,-0.557534786,2.299900282,1
284,-1.112043312,-0.158637365,-0.601488202,-1.105163034,-0.728768226,-0.811729396,0.810543352,0.830190329,-0.704813092,0.100751655,-0.0957339,0.959493997,-1.852521508,0
285,1.601535994,-0.006054057,0.673346098,0.465989887,0.370686176,1.175485111,0.134163336,0.441283927,-0.681455391,1.1170841,-0.212397843,0.733979796,-0.677503783,0
286,-2.361708049,-1.561188239,-1.634544621,-2.403653884,-1.212146691,-1.150470891,0.59260804,-0.747778957,-1.488000141,-1.118310335,1.313073878,0.592904328,-0.256421056,1
287,4.383756905,1.277711871,1.327566381,1.41412188,0.813457488,1.448374542,-0.059498252,0.763048757,-0.673372593,-2.228003505,-1.124437836,-2.039297782,-0.087729872,1
288,3.058096687,0.679473895,-0.246726434,-0.723092091,0.529155233,0.036869283,0.974767223,0.364326593,1.789660354,0.552162535,0.366124493,1.686083922,-1.320121146,0
289,4.745360533,1.987969177,0.448076521,1.438941297,2.288751395,1.709992099,1.751204974,0.208475688,-0.445846491,-0.897865087,0.24063634,-0.482799319,-1.693953671,1
290,0.977905397,-0.054645885,-0.385326449,0.591137189,-0.189208881,0.372273214,-0.337260668,1.49195985,0.974892628,1.204446681,1.314953817,1.202361595,-0.110411015,1
291,-0.456005344,-0.495423137,-0.787078669,-0.261598866,-0.166208277,-0.683832895,-0.964525281,-1.083548848,0.983482796,1.06961162,0.992015794,0.647278258,-0.486540539,0
292,0.59976265,-1.309407098,-0.480465577,-0.562661498,-1.154944111,-0.882057092,-0.410949884,0.229638978,-0.027792058,-0.374221009,-0.060696589,0.15787582,0.870409359,0
293,-2.541195792,-2.011228039,-0.567239393,-2.049471109,-2.120930985,-1.118081753,0.595982918,2.213763177,-0.2746749,-1.236616695,-0.999540562,-0.484796324,-0.341494491,1
294,1.241699099,1.013581031,1.014532105,0.664016006,1.830981518,1.61876024,-1.526038485,-0.692535032,-0.542585099,-0.851557844,-0.90716921,0.316073709,3.03280583,0
295,-0.800533199,-1.182656453,-2.011567079,-0.508633618,-0.884877194,-0.290674641,0.545839562,-0.604033213,-1.081191875,-1.411444779,-2.797141294,-0.833399596,0.158378845,1
296,1.765838602,1.009486501,1.34733032,1.236005591,0.746554945,1.154610518,-0.696301255,0.527696275,-1.056440173,0.080126908,0.03776348,-0.818179341,-0.814920321,1
297,0.801940499,0.055009306,-0.841786205,0.169239427,-0.110736708,-0.3251409,-0.229174642,-0.726732787,0.122745922,0.107862921,-0.369478143,0.752416282,-0.176795817,0
298,0.874631246,-0.55443101,-1.010694563,-0.797795935,-0.643772393,-1.028008523,-0.917335521,1.406862953,-0.46545671,0.226525825,0.129700129,-0.214380296,-0.338385979,1
299,1.100878463,-0.061818647,0.606660434,0.651553695,0.13290567,0.782490344,-0.500521234,-0.841271072,0.557004241,2.365426045,0.794075533,0.011801403,-0.961942303,1
300,7.561639897,1.192727283,1.022264132,0.69984159,0.694499507,1.008373863,0.460817295,1.095468856,0.861945639,0.892135721,1.110893809,0.870660937,0.237704571,1
301,1.299529373,0.267091496,-0.054069991,0.36476441,-0.395102785,0.732336035,0.153528568,-0.436269819,-0.067551621,-0.411008202,0.729220684,-0.088003974,0.186783585,1
302,2.156806705,1.995295324,1.715483115,1.651854035,2.110629737,2.355154216,-0.046334008,-0.946168312,-0.280834375,0.289053924,-0.697390409,-0.94294031,-0.62565689,1
303,1.5503928,0.253642663,-0.272532822,-1.187675258,-1.184114447,-1.599763106,0.026534584,0.963558812,-0.67664958,0.290048108,0.153994686,0.178353129,-0.305073841,1
304,1.353065458,0.210528179,-0.871882664,-0.845276032,-0.939774861,-0.273427669,1.053336075,-0.399204924,-0.522709202,0.287264458,1.054708731,1.189257823,0.735449285,0
305,1.624329623,0.956601536,1.13823337,0.945431292,0.826744483,-0.155541658,0.423968809,0.335406697,-0.494637419,0.521612706,0.035850933,-1.263396219,-0.107989119,0
306,1.698405277,0.993537606,0.999152457,0.270384079,0.173937863,0.09472467,-0.555949293,0.262805822,0.374126181,-0.442507056,-0.464216188,1.060381946,-1.192425974,1
307,2.623766925,-0.199699407,0.535075006,1.120513139,0.01606587,1.352542892,0.885215909,0.154651815,0.172550831,-0.227270394,-2.011331661,-0.111617283,1.895490439,1
308,0.303621276,-1.778129372,-0.488012501,-0.420876751,-0.626548544,-0.801754058,1.157156433,1.380505393,-0.269615101,-1.174765573,0.876189838,-0.740542517,-0.363686057,1
309,0.941447885,-0.536825048,-0.501317545,-0.102770826,-0.319653535,-0.411080749,-0.391504541,-0.124471651,0.400477525,-0.320626588,-0.072473251,0.203230572,-0.644475115,1
310,2.4958514,1.205594859,0.173826266,0.678056599,1.568324601,1.370184098,1.063146509,-0.448930231,-0.13541765,-0.657074349,-1.222342947,0.9000751,-0.8598296,1
311,2.831167392,-0.163234425,0.172979084,-0.679814387,0.690157853,0.211865657,0.280870493,-2.07851009,0.649758774,0.666208782,-0.62373107,1.511290905,1.900996546,0
312,1.771982264,0.653676494,0.216202262,-0.010286934,-0.310352472,0.398670784,0.453082837,0.877345803,-0.301313698,-0.283080858,-1.053816193,-0.440767838,-0.075522083,1
313,0.991939569,0.145456,0.327675278,0.22406489,0.401276024,-1.066090111,1.592182605,-0.574021073,0.085776418,0.719375592,0.321885595,0.904225355,0.898744222,1
314,0.513024554,0.586546466,-0.425055987,-0.061275936,-0.453761407,-0.599134085,-2.178057227,-0.827139605,1.244697234,0.883205577,1.008339392,0.450957401,-1.153456666,0
315,1.779228582,0.771585301,0.526948818,0.540752054,0.005976358,0.525273482,-0.802118187,-0.411283315,0.582576762,0.754813528,0.011163201,-0.089743195,0.203281808,1
